Fish ID,Fish_ID_year,Processed by,Processed on,Sample #,Year,Sampled on,Site,Treatment,Species code,Length,Wet Weight ,Gut weight,Group,Lowest taxonomic classification,Digestion,N,Notes,Photo ID,Entered by,Entered on
CIC01-06,CIC01-06-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,66,1.86,0.03,Amphipod,Gammaridae,2,4,,,MB,20230803
CIC01-07,CIC01-07-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,58,1.32,0.024,Amphipod,NA,4,NA,,,MB,20230803
CIC01-08,CIC01-08-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,56,0.98,0.015,Crustacean,NA,4,NA,,,MB,20230803
CIC01-08,CIC01-08-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,56,0.98,0.015,Fish,NA,4,NA,,,MB,20230803
CIC01-09,CIC01-09-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,68,2.2,0.043,Fish,NA,4,1,,,MB,20230803
CIC01-10,CIC01-10-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,57,1.31,0.021,Amphipod,NA,4,NA,,,MB,20230803
CIC01-10,CIC01-10-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,57,1.31,0.021,Fish,NA,4,NA,,,MB,20230803
CIC01-11,CIC01-11-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,67,2.3,0.077,Amphipod,NA,4,NA,,,MB,20230803
CIC01-11,CIC01-11-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,67,2.3,0.077,Crustacean,NA,4,NA,,,MB,20230803
CIC01-12,CIC01-12-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,59,1.54,0.048,Crustacean,Penaeidae,3,NA,,,MB,20230803
CIC01-12,CIC01-12-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,59,1.54,0.048,Fish,NA,4,NA,,,MB,20230803
CIC01-13,CIC01-13-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,67,2.41,0.052,Crustacean,NA,4,NA,,,MB,20230803
CIC01-14,CIC01-14-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,63,1.72,0.035,Amphipod,NA,4,NA,,,MB,20230803
CIC01-15,CIC01-15-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,66,1.96,0.021,Empty,NA,NA,NA,,,MB,20230803
CIC01-16,CIC01-16-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,79,3.32,0.047,Crustacean,NA,4,NA,,,MB,20230803
CIC01-17,CIC01-17-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,66,2.17,0.038,Fish,NA,4,NA,,,MB,20230803
CIC01-18,CIC01-18-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,86,5.04,0.063,Amphipod,NA,4,NA,,,MB,20230803
CIC01-18,CIC01-18-2023,MB,20230731,CIC01,2023,20230530,CI,CT,MICUND,86,5.04,0.063,Crustacean,NA,4,NA,,,MB,20230803
SAT05-01,SAT05-01-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,50,0.62,0.028,Amphipod,NA,4,NA,,,MB,20230803
SAT05-01,SAT05-01-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,50,0.62,0.028,Polychaete,NA,4,NA,,,MB,20230803
SAT05-02,SAT05-02-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,57,1.78,0.08,Polychaete,NA,4,NA,,,MB,20230803
SAT05-02,SAT05-02-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,57,1.78,0.08,Crustacean,NA,4,NA,,,MB,20230803
SAT05-02,SAT05-02-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,57,1.78,0.08,Amphipod,Gammaridae,2,3,,,MB,20230803
SAT05-03,SAT05-03-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,66,2.1,0.07,Polychaete,NA,4,NA,,,MB,20230803
SAT05-03,SAT05-03-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,66,2.1,0.07,Amphipod,NA,4,NA,,,MB,20230803
SAT05-04,SAT05-04-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,73,3.51,0.16,Polychaete,NA,4,NA,,,MB,20230803
SAT05-04,SAT05-04-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,73,3.51,0.16,Crustacean,NA,4,NA,,,MB,20230803
SAT05-05,SAT05-05-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,64,1.94,0.1,Polychaete,NA,4,NA,,,MB,20230803
SAT05-05,SAT05-05-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,64,1.94,0.1,Crustacean,NA,4,NA,,,MB,20230803
SAT05-05,SAT05-05-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,64,1.94,0.1,Fish,NA,4,NA,,,MB,20230803
SAT05-06,SAT05-06-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,59,1.4,0.06,Polychaete,NA,4,NA,,,MB,20230803
SAT05-07,SAT05-07-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,77,3.23,0.06,Polychaete,NA,4,NA,,,MB,20230803
SAT05-07,SAT05-07-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,77,3.23,0.06,Crustacean,NA,4,NA,,,MB,20230803
SAT05-08,SAT05-08-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,74,3.51,0.09,Polychaete,NA,4,NA,,,MB,20230803
SAT05-08,SAT05-08-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,74,3.51,0.09,Fish,NA,4,NA,,,MB,20230803
SAT05-09,SAT05-09-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,72,2.75,0.08,Polychaete,NA,4,NA,,,MB,20230803
SAT05-09,SAT05-09-2023,MB,20230801,SAT05,2023,20230531,SA,LS,MICUND,72,2.75,0.08,Amphipod,NA,4,NA,,,MB,20230803
HBC05-01,HBC05-01-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,76,3.51,0.09,Crustacean,NA,4,NA,,,MB,20230803
HBC05-02,HBC05-02-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,62,1.83,0.04,Fish,NA,4,NA,,,MB,20230803
HBC05-02,HBC05-02-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,62,1.83,0.04,Crustacean,NA,4,NA,,,MB,20230803
HBC05-03,HBC05-03-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,63,1.79,0.04,Crustacean,NA,4,NA,,,MB,20230803
HBC05-04,HBC05-04-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,61,1.54,0.01,Fish,NA,4,NA,,,MB,20230803
HBC05-04,HBC05-04-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,61,1.54,0.01,Amphipod,NA,4,NA,,,MB,20230803
HBC05-05,HBC05-05-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,62,1.77,0.03,Polychaete,NA,4,NA,,,MB,20230803
HBC05-05,HBC05-05-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,62,1.77,0.03,Crustacean,NA,4,NA,,,MB,20230803
HBC05-06,HBC05-06-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,58,1.42,0.02,Amphipod,NA,4,NA,,,MB,20230803
HBC05-07,HBC05-07-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,61,1.75,0.04,Polychaete,NA,4,NA,,,MB,20230803
HBC05-07,HBC05-07-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,61,1.75,0.04,Crustacean,NA,4,NA,,,MB,20230803
HBC05-08,HBC05-08-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,62,1.94,0.05,Fish,NA,4,NA,,,MB,20230803
HBC05-09,HBC05-09-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,68,2.6,0.06,Crustacean,NA,4,NA,,,MB,20230803
HBC05-10,HBC05-10-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,65,2.12,0.04,Fish,NA,4,NA,,,MB,20230803
HBC05-10,HBC05-10-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,65,2.12,0.04,Amphipod,NA,4,NA,,,MB,20230803
HBC05-11,HBC05-11-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,58,1.52,0.02,Crustacean,NA,4,NA,,,MB,20230803
HBC05-11,HBC05-11-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,58,1.52,0.02,Amphipod,NA,4,NA,,,MB,20230803
HBC05-12,HBC05-12-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,76,3.34,0.1,Amphipod,NA,4,NA,,,MB,20230803
HBC05-13,HBC05-13-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,67,2.29,0.04,Crustacean,NA,4,NA,,,MB,20230803
HBC05-14,HBC05-14-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,75,3.31,0.06,Amphipod,NA,4,NA,,,MB,20230803
HBC05-15,HBC05-15-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,65,2.16,0.05,Fish,NA,4,NA,,,MB,20230803
HBC05-16,HBC05-16-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,65,2.11,0.03,Crustacean,NA,4,NA,,,MB,20230803
HBC05-16,HBC05-16-2023,MB,20230801,HBC05,2023,20230607,HB,CT,MICUND,65,2.11,0.03,Fish,NA,4,NA,,,MB,20230803
CIC02-01,CIC02-01-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,57,1.42,0.01,Polychaete,NA,2,1,,,MB,20230803
CIC02-02,CIC02-02-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,70,2.69,0.07,Crustacean,NA,4,NA,,,MB,20230803
CIC02-03,CIC02-03-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,59,1.63,0.05,Amphipod,NA,4,NA,,,MB,20230803
CIC02-03,CIC02-03-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,59,1.63,0.05,Crustacean,NA,4,NA,,,MB,20230803
CIC02-04,CIC02-04-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,60,1.81,0.04,Amphipod,NA,4,NA,,,MB,20230803
CIC02-05,CIC02-05-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,57,1.44,0.03,Fish,NA,4,NA,,,MB,20230803
CIC02-05,CIC02-05-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,57,1.44,0.03,Amphipod,NA,4,NA,,,MB,20230803
CIC02-06,CIC02-06-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,71,2.66,0.05,Crustacean,NA,4,NA,,,MB,20230803
CIC02-06,CIC02-06-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,71,2.66,0.05,Fish,NA,4,NA,,,MB,20230803
CIC02-07,CIC02-07-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,80,4.01,0.09,Polychaete,NA,4,NA,,,MB,20230803
CIC02-07,CIC02-07-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,80,4.01,0.09,Crustacean,NA,4,NA,,,MB,20230803
CIC02-08,CIC02-08-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,64,1.98,0.04,Amphipod,NA,4,NA,,,MB,20230803
CIC02-08,CIC02-08-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,64,1.98,0.04,Crustacean,NA,4,NA,,,MB,20230803
CIC02-09,CIC02-09-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,80,3.9,0.11,Amphipod,NA,4,NA,,,MB,20230803
CIC02-09,CIC02-09-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,80,3.9,0.11,Crustacean,NA,4,NA,,,MB,20230803
CIC02-10,CIC02-10-2023,MB,20230801,CIC02,2023,20230530,CI,CT,MICUND,59,1.88,0.03,Crustacean,Crab,3,NA,,,MB,20230803
NEPaPT01-01,NEPaPT01-01-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,50,1.09,0.03,Amphipod,NA,4,NA,,,MB,20230803
NEPaPT01-01,NEPaPT01-01-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,50,1.09,0.03,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-02,NEPaPT01-02-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,59,1.88,0.02,Amphipod,Corophidae,2,6,,,MB,20230803
NEPaPT01-02,NEPaPT01-02-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,59,1.88,0.02,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-03,NEPaPT01-03-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,56,1.75,0.05,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-04,NEPaPT01-04-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,45,0.85,0.03,Crustacean,Penaeidae,3,NA,,,MB,20230803
NEPaPT01-04,NEPaPT01-04-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,45,0.85,0.03,Isopod,NA,2,3,,,MB,20230803
NEPaPT01-05,NEPaPT01-05-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,36,0.54,0.02,Crustacean,Crab,3,NA,,,MB,20230803
NEPaPT01-05,NEPaPT01-05-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,36,0.54,0.02,Amphipod,Gammaridae,2,5,,,MB,20230803
NEPaPT01-06,NEPaPT01-06-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,38,0.5,0.03,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-06,NEPaPT01-06-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,38,0.5,0.03,Polychaete,NA,4,NA,,,MB,20230803
NEPaPT01-07,NEPaPT01-07-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,53,1.52,0.04,Amphipod,NA,4,NA,,,MB,20230803
NEPaPT01-07,NEPaPT01-07-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,53,1.52,0.04,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-08,NEPaPT01-08-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,37,0.44,0.01,Amphipod,NA,4,NA,,,MB,20230803
NEPaPT01-09,NEPaPT01-09-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,51,1.1,0.05,Amphipod,Gammaridae,2,3,,,MB,20230803
NEPaPT01-09,NEPaPT01-09-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,51,1.1,0.05,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-10,NEPaPT01-10-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,36,0.42,0.01,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-10,NEPaPT01-10-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,36,0.42,0.01,Polychaete,NA,4,NA,,,MB,20230803
NEPaPT01-11,NEPaPT01-11-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,59,1.88,0.03,Amphipod,NA,4,NA,,,MB,20230803
NEPaPT01-12,NEPaPT01-12-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,54,1.64,0.02,Crustacean,Crab,3,NA,,,MB,20230803
NEPaPT01-13,NEPaPT01-13-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,36,0.45,0.01,Isopod,NA,3,2,,,MB,20230803
NEPaPT01-14,NEPaPT01-14-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,49,1.09,0.03,Crustacean,Penaeidae,3,NA,,,MB,20230803
NEPaPT01-15,NEPaPT01-15-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,55,1.64,0.06,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-16,NEPaPT01-16-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,52,1.5,0.05,Tanaidacea,NA,2,5,,,MB,20230803
NEPaPT01-16,NEPaPT01-16-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,52,1.5,0.05,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-17,NEPaPT01-17-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,60,1.79,0.06,Amphipod,NA,3,NA,,,MB,20230803
NEPaPT01-17,NEPaPT01-17-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,60,1.79,0.06,Fish,NA,4,NA,,,MB,20230803
NEPaPT01-18,NEPaPT01-18-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,56,1.85,0.04,Fish,NA,4,NA,,,MB,20230803
NEPaPT01-19,NEPaPT01-19-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,40,0.57,0.02,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-19,NEPaPT01-19-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,40,0.57,0.02,Amphipod,NA,4,NA,,,MB,20230803
NEPaPT01-20,NEPaPT01-20-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,51,1.22,0.03,Isopod,NA,2,7,,,MB,20230803
NEPaPT01-20,NEPaPT01-20-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,51,1.22,0.03,Amphipod,NA,4,NA,,,MB,20230803
NEPaPT01-21,NEPaPT01-21-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,56,1.69,0.05,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-22,NEPaPT01-22-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,46,0.98,0.02,Polychaete,NA,4,NA,,,MB,20230803
NEPaPT01-22,NEPaPT01-22-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,46,0.98,0.02,Amphipod,NA,4,NA,,,MB,20230803
NEPaPT01-23,NEPaPT01-23-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,45,0.85,0.01,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-24,NEPaPT01-24-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,49,1.22,0.05,Amphipod,Corophidae,1,4,,,MB,20230803
NEPaPT01-24,NEPaPT01-24-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,49,1.22,0.05,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-25,NEPaPT01-25-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,53,1.6,0.05,Fish,NA,4,NA,,,MB,20230803
NEPaPT01-25,NEPaPT01-25-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,53,1.6,0.05,Amphipod,NA,4,NA,,,MB,20230803
NEPaPT01-26,NEPaPT01-26-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,47,1,0.03,Polychaete,NA,4,NA,,,MB,20230803
NEPaPT01-26,NEPaPT01-26-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,47,1,0.03,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-27,NEPaPT01-27-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,42,0.74,0.04,Crustacean,Crab,2,NA,,,MB,20230803
NEPaPT01-28,NEPaPT01-28-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,50,1.23,0.07,Amphipod,Gammaridae,1,3,,,MB,20230803
NEPaPT01-28,NEPaPT01-28-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,50,1.23,0.07,Amphipod,Corophidae,2,7,,,MB,20230803
NEPaPT01-28,NEPaPT01-28-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,50,1.23,0.07,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-29,NEPaPT01-29-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,45,0.99,0.02,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-30,NEPaPT01-30-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,52,1.38,0.04,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-30,NEPaPT01-30-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,52,1.38,0.04,Amphipod,NA,4,NA,,,MB,20230803
NEPaPT01-31,NEPaPT01-31-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,35,0.42,0.03,Amphipod,Gammaridae,1,10,,,MB,20230803
NEPaPT01-32,NEPaPT01-32-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,43,0.84,0.01,Tanaidacea,NA,1,4,,,MB,20230803
NEPaPT01-33,NEPaPT01-33-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,39,0.59,0.01,Amphipod,NA,4,NA,,,MB,20230803
NEPaPT01-34,NEPaPT01-34-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,44,0.88,0.02,Crustacean,NA,4,NA,,,MB,20230803
NEPaPT01-34,NEPaPT01-34-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,44,0.88,0.02,Amphipod,NA,4,NA,,,MB,20230803
NEPaPT01-35,NEPaPT01-35-2023,MB,20230801,NEPaPT01,2023,20230605,NEPaP,LS,BAICHR,45,1.1,0.03,Isopod,NA,1,3,,,MB,20230803
CIC05-01,CIC05-01-2023,MB,20230804,CIC05,2023,20230530,CI,CT,MICUND,60,1.79,0.05,Fish,NA,4,NA,,,MB,20230803
CIC05-02,CIC05-02-2023,MB,20230804,CIC05,2023,20230530,CI,CT,MICUND,57,1.46,0.02,Crustacean,NA,4,NA,,,MB,20230803
CIC05-03,CIC05-03-2023,MB,20230804,CIC05,2023,20230530,CI,CT,MICUND,65,1.83,0.03,Polychaete,NA,4,NA,,,MB,20230803
CIC05-03,CIC05-03-2023,MB,20230804,CIC05,2023,20230530,CI,CT,MICUND,65,1.83,0.03,Crustacean,NA,4,NA,,,MB,20230803
CIC05-04,CIC05-04-2023,MB,20230804,CIC05,2023,20230530,CI,CT,MICUND,59,1.51,0.01,Fish,NA,4,NA,,,MB,20230803
CIC05-05,CIC05-05-2023,MB,20230804,CIC05,2023,20230530,CI,CT,MICUND,54,1.25,0.02,Amphipod,Corophidae,2,2,,,MB,20230803
CIC05-05,CIC05-05-2023,MB,20230804,CIC05,2023,20230530,CI,CT,MICUND,54,1.25,0.02,Fish,NA,4,NA,,,MB,20230803
CIC05-06,CIC05-06-2023,MB,20230804,CIC05,2023,20230530,CI,CT,MICUND,59,1.53,0.05,Crustacean,NA,4,NA,,,MB,20230803
CIC05-07,CIC05-07-2023,MB,20230804,CIC05,2023,20230530,CI,CT,MICUND,57,1.31,0.02,Crustacean,Penaeidae,4,NA,,,MB,20230803
HBC07-01,HBC07-01-2023,MB,20230804,HBC07,2023,20230607,HB,CT,MICUND,62,1.88,0.04,Polychaete,NA,4,NA,,,MB,20230803
HBC07-01,HBC07-01-2023,MB,20230804,HBC07,2023,20230607,HB,CT,MICUND,62,1.88,0.04,Crustacean,NA,4,NA,,,MB,20230803
HBC07-02,HBC07-02-2023,MB,20230804,HBC07,2023,20230607,HB,CT,MICUND,55,1.08,0.01,Crustacean,Crab,3,2,,,MB,20230803
HBC07-03,HBC07-03-2023,MB,20230804,HBC07,2023,20230607,HB,CT,MICUND,55,1.6,0.02,Amphipod,Corophidae,2,4,,,MB,20230803
CIC01-01,CIC01-01-2023,MB,20230804,CIC01,2023,20230530,CI,CT,BAICHR,46,1.04,0.06,Crustacean,Penaeidae,1,1,,,MB,20230803
CIC01-02,CIC01-02-2023,MB,20230804,CIC01,2023,20230530,CI,CT,BAICHR,38,0.56,0.02,Crustacean,NA,4,NA,,,MB,20230803
CIC01-02,CIC01-02-2023,MB,20230804,CIC02,2023,20230530,CI,CT,BAICHR,38,0.56,0.02,Amphipod,Corophidae,2,7,,,MB,20230803
CIC02-01,CIC02-01-2023,MB,20230804,CIC02,2023,20230530,CI,CT,BAICHR,39,0.59,0.01,Crustacean,NA,4,NA,,,MB,20230803
CIC02-02,CIC02-02-2023,MB,20230804,CIC02,2023,20230530,CI,CT,BAICHR,38,0.47,0.01,Crustacean,NA,4,NA,,,MB,20230803
CIC02-03,CIC02-03-2023,MB,20230804,CIC02,2023,20230530,CI,CT,BAICHR,36,0.49,0.02,Crustacean,NA,4,NA,,,MB,20230803
CIC02-03,CIC02-03-2023,MB,20230804,CIC02,2023,20230530,CI,CT,BAICHR,36,0.49,0.02,Isopod,NA,2,1,,,MB,20230803
CIC02-04,CIC02-04-2023,MB,20230804,CIC02,2023,20230530,CI,CT,BAICHR,40,0.59,0.01,Empty,NA,NA,NA,,,MB,20230803
CIC02-05,CIC02-05-2023,MB,20230804,CIC02,2023,20230530,CI,CT,BAICHR,38,0.46,0.01,Crustacean,NA,4,NA,,,MB,20230803
CIC02-05,CIC02-05-2023,MB,20230804,CIC02,2023,20230530,CI,CT,BAICHR,38,0.46,0.01,Fish,NA,4,NA,,,MB,20230803
NEPaPC04-01,NEPaPC04-01-2023,MB,20230804,NEPaPC04,2023,20230608,NEPaP,CT,BAICHR,63,2.33,0.04,Crustacean,NA,4,NA,,,MB,20230803
HBC04-01,HBC04-01-2023,MB,20230804,HBC04,2023,20230607,HB,CT,MICUND,56,1.21,0.03,Crustacean,NA,4,NA,,,MB,20230803
HBC04-02,HBC04-02-2023,MB,20230804,HBC04,2023,20230607,HB,CT,MICUND,50,0.7,0.02,Amphipod,NA,4,NA,,,MB,20230803
HBC04-03,HBC04-03-2023,MB,20230804,HBC04,2023,20230607,HB,CT,MICUND,54,1.13,0.04,Amphipod,NA,4,NA,,,MB,20230803
HBC04-04,HBC04-04-2023,MB,20230804,HBC04,2023,20230607,HB,CT,MICUND,67,2.31,0.07,Polychaete,NA,4,NA,,,MB,20230803
HBC04-04,HBC04-04-2023,MB,20230804,HBC04,2023,20230607,HB,CT,MICUND,67,2.31,0.07,Crustacean,NA,4,NA,,,MB,20230803
HBC04-05,HBC04-05-2023,MB,20230804,HBC04,2023,20230607,HB,CT,MICUND,62,1.94,0.05,Amphipod,Corophidae,2,5,,,MB,20230803
HBC04-05,HBC04-05-2023,MB,20230804,HBC04,2023,20230607,HB,CT,MICUND,62,1.94,0.05,Crustacean,NA,4,NA,,,MB,20230803
HBC04-06,HBC04-06-2023,MB,20230804,HBC04,2023,20230607,HB,CT,MICUND,60,1.9,0.04,Amphipod,NA,4,NA,,,MB,20230803
HBC04-07,HBC04-07-2023,MB,20230804,HBC04,2023,20230607,HB,CT,MICUND,73,3.09,0.08,Crustacean,NA,4,NA,,,MB,20230803
